query,target,qlen_m,tlen_n,pct_id_v11,pct_id_v12,bits_v11,bits_v12,evalue_v11,evalue_v12,log10_Eratio_v12_over_v11,impliedK_v11,impliedK_v12,pass_v11,pass_v12,flips
n19,n67,307,366,38.0,38.0,173.0,173.0,1.980e-45,2.670e-41,4.13,1.04,1.4e+04,1,1,
n19,n68,307,302,73.4,73.4,464.0,464.0,5.630e-133,7.580e-129,4.13,1.18,1.58e+04,1,1,
n19,n69,307,279,40.8,40.8,221.0,221.0,4.860e-60,6.550e-56,4.13,0.718,9.68e+03,1,1,
n19,n7,307,302,74.4,74.4,476.0,476.0,1.430e-136,1.930e-132,4.13,1.22,1.65e+04,1,1,
n19,n70,307,292,44.7,44.7,264.0,264.0,8.550e-73,1.150e-68,4.13,1.11,1.5e+04,1,1,
n19,n71,307,297,53.0,52.5,323.0,326.0,1.190e-90,2.470e-87,3.32,0.892,1.48e+04,1,1,
n19,n72,307,311,44.7,44.7,247.0,247.0,1.080e-67,1.460e-63,4.13,1.07,1.45e+04,1,1,
n19,n73,307,302,43.0,43.0,227.0,227.0,8.870e-62,1.190e-57,4.13,0.839,1.13e+04,1,1,
n19,n74,307,284,47.3,47.3,265.0,267.0,3.840e-73,1.360e-69,3.55,0.999,1.41e+04,1,1,
n19,n75,307,279,42.1,43.7,226.0,234.0,2.580e-61,9.770e-60,1.58,1.22,1.18e+04,1,1,
n19,n76,307,304,73.9,73.9,464.0,464.0,5.630e-133,7.580e-129,4.13,1.18,1.58e+04,1,1,
n19,n77,307,304,73.9,73.9,466.0,466.0,1.130e-133,1.530e-129,4.13,0.944,1.28e+04,1,1,
n19,n78,307,293,44.6,44.6,254.0,254.0,6.770e-70,9.120e-66,4.13,0.86,1.16e+04,1,1,
n19,n79,307,283,30.9,30.9,131.0,131.0,8.650e-33,1.160e-28,4.13,1.03,1.39e+04,1,1,
n19,n8,307,262,45.8,45.8,250.0,250.0,1.280e-68,1.720e-64,4.13,1.02,1.37e+04,1,1,
n19,n80,307,301,43.9,44.0,252.0,257.0,4.390e-69,1.080e-66,2.39,1.39,1.1e+04,1,1,
n19,n81,307,310,45.4,45.4,253.0,253.0,1.160e-69,1.560e-65,4.13,0.737,9.91e+03,1,1,
n19,n82,307,364,36.1,36.1,164.0,164.0,7.060e-43,9.500e-39,4.13,0.724,9.75e+03,1,1,
n19,n83,307,434,36.5,36.5,165.0,165.0,4.140e-43,5.570e-39,4.13,0.849,1.14e+04,1,1,
n19,n85,307,258,31.2,28.2,39.0,36.0,5.840e-05,3.900e+00,4.82,1.41,1.18e+04,0,0,
n19,n86,307,273,57.4,57.4,325.0,325.0,4.080e-91,5.490e-87,4.13,1.22,1.65e+04,1,1,
n19,n87,307,286,41.0,41.0,226.0,226.0,1.980e-61,2.660e-57,4.13,0.937,1.26e+04,1,1,
n19,n88,307,282,35.5,41.6,185.0,206.0,3.860e-49,3.720e-51,-2.02,0.83,1.68e+04,1,1,
n19,n89,307,308,61.2,61.2,383.0,383.0,9.670e-109,1.300e-104,4.13,0.836,1.12e+04,1,1,
n19,n9,307,315,41.0,41.0,223.0,223.0,2.180e-60,2.940e-56,4.13,1.29,1.74e+04,1,1,
n19,n90,307,258,27.1,27.1,71.0,72.0,8.130e-15,8.380e-11,4.01,0.842,1.74e+04,0,0,
n190,n181,438,525,39.7,39.7,117.0,117.0,2.410e-28,3.240e-24,4.13,1.23,1.66e+04,1,1,
n190,n182,438,517,36.6,36.9,103.0,113.0,3.600e-24,3.590e-23,1.00,1.12,1.15e+04,1,1,
n190,n183,438,483,30.3,30.3,137.0,137.0,1.720e-34,2.320e-30,4.13,0.921,1.24e+04,1,1,
n190,n184,438,472,33.6,33.6,108.0,108.0,1.120e-25,1.510e-21,4.13,1.12,1.51e+04,1,1,
n190,n185,438,472,33.3,33.3,117.0,117.0,2.410e-28,3.240e-24,4.13,1.23,1.66e+04,1,1,
n190,n186,438,479,32.6,32.6,112.0,112.0,4.540e-27,6.120e-23,4.13,0.725,9.77e+03,1,1,
n190,n187,438,493,30.0,30.0,154.0,154.0,1.040e-39,1.400e-35,4.13,0.73,9.83e+03,1,1,
n190,n188,438,493,30.2,30.2,161.0,161.0,1.450e-41,1.960e-37,4.13,1.3,1.76e+04,1,1,
n190,n189,438,545,26.4,26.4,121.0,121.0,1.670e-29,2.250e-25,4.13,1.37,1.84e+04,0,0,
n190,n191,438,439,52.4,52.4,419.0,419.0,2.960e-119,3.990e-115,4.13,1.23,1.66e+04,1,1,
n190,n192,438,439,52.7,52.7,424.0,424.0,5.400e-121,7.270e-117,4.13,0.719,9.68e+03,1,1,
n190,n193,438,479,32.5,32.5,109.0,109.0,3.840e-26,5.180e-22,4.13,0.766,1.03e+04,1,1,
n190,n194,438,471,30.3,30.3,139.0,139.0,5.920e-35,7.970e-31,4.13,1.27,1.71e+04,1,1,
n190,n195,438,485,43.7,43.7,202.0,202.0,5.690e-54,7.660e-50,4.13,1.12,1.51e+04,1,1,
n190,n196,438,472,32.4,32.4,171.0,171.0,1.080e-44,1.450e-40,4.13,0.994,1.33e+04,1,1,
n190,n197,438,551,47.1,30.5,18.0,96.0,1.520e+02,7.740e-18,-19.29,1.23,1.89e+04,0,1,gained_in_v12
n191,n181,439,525,32.9,32.9,111.0,111.0,1.320e-26,1.780e-22,4.13,1.05,1.42e+04,1,1,
n191,n182,439,517,31.7,31.7,102.0,102.0,8.030e-24,1.080e-19,4.13,1.25,1.68e+04,1,1,
n191,n183,439,483,28.2,28.2,141.0,141.0,9.150e-36,1.230e-31,4.13,0.782,1.05e+04,0,0,
n191,n184,439,472,32.2,33.5,103.0,115.0,3.610e-24,1.230e-23,0.53,1.12,1.57e+04,1,1,
n191,n185,439,472,34.2,34.2,126.0,126.0,5.200e-31,7.000e-27,4.13,1.36,1.83e+04,1,1,
n191,n186,439,479,26.6,26.6,98.0,102.0,1.160e-22,1.080e-19,2.97,1.13,1.68e+04,0,0,
n191,n187,439,493,27.8,27.8,154.0,154.0,1.040e-39,1.410e-35,4.13,0.729,9.88e+03,0,0,
n191,n188,439,493,28.0,28.0,159.0,159.0,5.540e-41,7.460e-37,4.13,1.24,1.67e+04,0,0,
n191,n189,439,545,29.4,29.4,110.0,110.0,2.260e-26,3.040e-22,4.13,0.9,1.21e+04,0,0,
n191,n190,439,438,52.4,52.4,419.0,419.0,2.970e-119,4.000e-115,4.13,1.23,1.66e+04,1,1,
n191,n192,439,439,83.1,83.1,731.0,731.0,2.700e-213,3.640e-209,4.13,0.936,1.26e+04,1,1,
n191,n193,439,479,25.9,25.9,97.0,101.0,1.520e-22,1.850e-19,3.09,0.739,1.44e+04,0,0,
n191,n194,439,471,28.7,28.5,119.0,125.0,3.720e-29,9.140e-27,2.39,0.758,1.19e+04,0,0,
n191,n195,439,485,34.4,34.4,255.0,255.0,4.350e-70,5.850e-66,4.13,0.773,1.04e+04,1,1,
n191,n196,439,472,30.7,30.7,187.0,187.0,1.450e-49,1.960e-45,4.13,0.873,1.18e+04,1,1,
n191,n197,439,551,26.7,26.7,101.0,101.0,1.370e-23,1.850e-19,4.13,1.07,1.44e+04,0,0,
n192,n181,439,525,38.5,38.5,105.0,105.0,7.270e-25,9.790e-21,4.13,0.905,1.22e+04,1,1,
n192,n182,439,517,30.2,30.2,102.0,102.0,8.030e-24,1.080e-19,4.13,1.25,1.68e+04,1,1,
n192,n183,439,483,30.3,30.3,148.0,148.0,9.770e-38,1.320e-33,4.13,1.07,1.44e+04,1,1,
n192,n184,439,472,26.5,27.0,134.0,148.0,1.120e-33,1.010e-33,-0.04,0.748,1.11e+04,0,0,
n192,n185,439,472,33.6,33.6,129.0,129.0,3.600e-32,4.850e-28,4.13,0.752,1.01e+04,1,1,
n192,n186,439,479,28.2,28.0,106.0,107.0,5.560e-25,2.580e-21,3.67,1.38,1.28e+04,0,0,
n192,n187,439,493,29.4,29.4,164.0,164.0,1.010e-42,1.360e-38,4.13,0.725,9.76e+03,0,0,
n192,n188,439,493,29.8,29.8,169.0,169.0,4.100e-44,5.520e-40,4.13,0.941,1.27e+04,0,0,
n192,n189,439,545,31.7,31.7,112.0,112.0,5.940e-27,8.000e-23,4.13,0.946,1.27e+04,1,1,
n192,n190,439,438,52.7,52.7,424.0,424.0,5.410e-121,7.290e-117,4.13,0.719,9.69e+03,1,1,
n192,n191,439,439,83.1,83.1,731.0,731.0,2.700e-213,3.640e-209,4.13,0.936,1.26e+04,1,1,
n192,n193,439,479,27.7,27.4,106.0,107.0,5.560e-25,3.360e-21,3.78,1.38,1.67e+04,0,0,
n192,n194,439,471,29.6,29.3,124.0,130.0,1.160e-30,2.840e-28,2.39,0.757,1.19e+04,0,0,
n192,n195,439,485,35.5,35.5,260.0,260.0,2.310e-71,3.100e-67,4.13,1.31,1.76e+04,1,1,
n192,n196,439,472,31.5,31.5,190.0,190.0,1.720e-50,2.310e-46,4.13,0.828,1.11e+04,1,1,
n192,n197,439,551,29.4,29.4,91.0,91.0,1.420e-20,1.910e-16,4.13,1.08,1.45e+04,0,0,
n193,n181,479,525,28.8,28.8,118.0,118.0,1.180e-28,1.590e-24,4.13,1.1,1.49e+04,0,0,
n193,n182,479,517,30.7,31.1,96.0,97.0,3.680e-22,3.800e-18,4.01,0.82,1.69e+04,1,1,
n193,n183,479,483,29.6,29.6,151.0,151.0,1.650e-38,2.220e-34,4.13,1.32,1.78e+04,0,0,
n193,n184,479,472,30.1,30.1,156.0,156.0,5.110e-40,6.890e-36,4.13,1.31,1.77e+04,1,1,
n193,n185,479,472,29.3,29.3,150.0,150.0,2.810e-38,3.780e-34,4.13,1.13,1.52e+04,0,0,
n193,n186,479,479,97.9,97.9,927.0,927.0,3.660e-272,4.930e-268,4.13,1.17,1.57e+04,1,1,
n193,n187,479,493,37.9,37.9,276.0,276.0,3.390e-76,4.570e-72,4.13,1.16,1.56e+04,1,1,
n193,n188,479,493,38.5,38.5,281.0,281.0,8.070e-78,1.090e-73,4.13,0.882,1.19e+04,1,1,
n193,n189,479,545,27.5,27.5,77.0,77.0,2.310e-16,3.110e-12,4.13,0.981,1.32e+04,0,0,
n193,n190,479,438,32.5,32.5,109.0,109.0,4.200e-26,5.660e-22,4.13,0.766,1.03e+04,1,1,
n193,n191,479,439,26.1,25.9,97.0,101.0,1.650e-22,2.010e-19,3.09,0.735,1.43e+04,0,0,
n193,n192,479,439,27.8,27.4,106.0,107.0,6.070e-25,3.670e-21,3.78,1.38,1.67e+04,0,0,
n193,n194,479,471,48.2,48.2,398.0,398.0,5.920e-113,7.970e-109,4.13,1.07,1.45e+04,1,1,
n193,n195,479,485,26.0,26.0,129.0,129.0,3.930e-32,5.290e-28,4.13,0.752,1.01e+04,0,0,
n193,n196,479,472,30.7,30.9,196.0,201.0,4.460e-52,1.090e-49,2.39,1.26,9.85e+03,1,1,
n193,n197,479,551,24.4,24.4,55.0,55.0,7.200e-10,9.700e-06,4.13,0.729,9.83e+03,0,0,
n194,n181,471,525,28.4,28.4,132.0,132.0,5.950e-33,8.020e-29,4.13,0.926,1.25e+04,0,0,
n194,n182,471,517,34.1,34.1,91.0,91.0,1.520e-20,2.050e-16,4.13,1.08,1.45e+04,1,1,
n194,n183,471,483,29.6,29.6,153.0,153.0,3.260e-39,4.390e-35,4.13,1.06,1.43e+04,0,0,
n194,n184,471,472,29.1,29.1,167.0,167.0,1.670e-43,2.250e-39,4.13,0.893,1.2e+04,0,0,
n194,n185,471,472,29.3,27.6,151.0,153.0,1.240e-38,4.390e-35,3.55,1.01,1.43e+04,0,0,
n194,n186,471,479,48.6,48.6,401.0,401.0,5.260e-114,7.090e-110,4.13,0.777,1.05e+04,1,1,
n194,n187,471,493,39.2,39.2,297.0,297.0,1.400e-82,1.880e-78,4.13,1.02,1.37e+04,1,1,
n194,n188,471,493,39.1,39.1,303.0,303.0,1.950e-84,2.630e-80,4.13,0.909,1.23e+04,1,1,
n194,n189,471,545,24.8,24.8,81.0,81.0,1.570e-17,2.120e-13,4.13,1.09,1.47e+04,0,0,
n194,n190,471,438,30.3,30.3,139.0,139.0,6.360e-35,8.570e-31,4.13,1.27,1.71e+04,1,1,
n194,n191,471,439,29.2,29.0,118.0,124.0,8.900e-29,2.180e-26,2.39,0.846,1.33e+04,0,0,
n194,n192,471,439,29.4,29.2,124.0,130.0,1.620e-30,3.980e-28,2.39,0.985,1.55e+04,0,0,
n194,n193,471,479,48.2,48.2,398.0,398.0,5.820e-113,7.840e-109,4.13,1.07,1.45e+04,1,1,
n194,n195,471,485,28.6,28.6,150.0,150.0,2.760e-38,3.720e-34,4.13,1.13,1.52e+04,0,0,
n194,n196,471,472,34.8,34.8,201.0,201.0,1.360e-53,1.840e-49,4.13,1.25,1.69e+04,1,1,
n194,n197,471,551,27.5,27.5,69.0,69.0,4.740e-14,6.380e-10,4.13,0.8,1.08e+04,0,0,
n195,n181,485,525,32.3,32.3,110.0,110.0,2.500e-26,3.360e-22,4.13,0.901,1.21e+04,1,1,
n195,n182,485,517,30.0,30.0,106.0,106.0,6.150e-25,8.280e-21,4.13,1.39,1.87e+04,1,1,
n195,n183,485,483,27.4,27.4,154.0,154.0,1.510e-39,2.030e-35,4.13,0.957,1.29e+04,0,0,
n195,n184,485,472,28.4,28.4,188.0,188.0,9.420e-50,1.270e-45,4.13,1.03,1.38e+04,0,0,
n195,n185,485,472,28.7,28.7,184.0,184.0,1.040e-48,1.400e-44,4.13,0.708,9.53e+03,0,0,
n195,n186,485,479,26.6,26.4,132.0,132.0,8.010e-33,1.080e-28,4.13,1.21,1.63e+04,0,0,
n195,n187,485,493,27.7,27.7,158.0,158.0,1.040e-40,1.410e-36,4.13,1.06,1.43e+04,0,0,
n195,n188,485,493,27.7,27.7,159.0,159.0,4.680e-41,6.310e-37,4.13,0.95,1.28e+04,0,0,
n195,n189,485,545,29.5,29.5,119.0,119.0,7.020e-29,9.450e-25,4.13,1.3,1.74e+04,0,0,
n195,n190,485,438,38.6,38.6,263.0,263.0,3.010e-72,4.050e-68,4.13,1.24,1.67e+04,1,1,
n195,n191,485,439,34.4,34.4,255.0,255.0,4.800e-70,6.470e-66,4.13,0.772,1.04e+04,1,1,
n195,n192,485,439,35.5,35.5,260.0,260.0,2.550e-71,3.430e-67,4.13,1.31,1.76e+04,1,1,
n195,n193,485,479,26.0,26.0,129.0,129.0,3.970e-32,5.350e-28,4.13,0.75,1.01e+04,0,0,
n195,n194,485,471,28.6,28.6,150.0,150.0,2.840e-38,3.830e-34,4.13,1.13,1.52e+04,0,0,
n195,n196,485,472,37.3,37.3,163.0,163.0,4.240e-42,5.710e-38,4.13,1.38,1.85e+04,1,1,
n195,n197,485,551,27.0,27.0,94.0,94.0,1.420e-21,1.910e-17,4.13,0.781,1.05e+04,0,0,
n196,n181,472,525,34.9,34.9,156.0,156.0,3.860e-40,5.200e-36,4.13,1.01,1.36e+04,1,1,
n196,n182,472,517,33.5,33.5,138.0,138.0,1.420e-34,1.910e-30,4.13,1.41,1.9e+04,1,1,
n196,n183,472,483,31.8,31.8,205.0,205.0,5.550e-55,7.470e-51,4.13,0.814,1.1e+04,1,1,
n196,n184,472,472,32.6,32.6,225.0,225.0,5.180e-61,6.980e-57,4.13,0.797,1.07e+04,1,1,
n196,n185,472,472,30.9,30.9,216.0,216.0,4.100e-58,5.530e-54,4.13,1.23,1.66e+04,1,1,
n196,n186,472,479,31.0,31.0,197.0,197.0,1.970e-52,2.660e-48,4.13,1.13,1.52e+04,1,1,
n196,n187,472,493,34.9,34.9,236.0,236.0,2.250e-64,3.030e-60,4.13,0.709,9.55e+03,1,1,
n196,n188,472,493,35.5,35.5,240.0,240.0,1.560e-65,2.100e-61,4.13,0.786,1.06e+04,1,1,
n196,n189,472,545,30.8,30.8,111.0,111.0,1.860e-26,2.500e-22,4.13,1.38,1.85e+04,1,1,
n196,n190,472,438,32.4,32.4,171.0,171.0,1.160e-44,1.560e-40,4.13,0.991,1.33e+04,1,1,
n196,n191,472,439,31.0,31.0,191.0,191.0,8.290e-51,1.120e-46,4.13,0.742,1e+04,1,1,
n196,n192,472,439,31.5,31.5,190.0,190.0,1.850e-50,2.490e-46,4.13,0.828,1.11e+04,1,1,
n196,n193,472,479,30.5,30.9,195.0,201.0,9.790e-52,1.080e-49,2.04,1.4,9.9e+03,1,1,
n196,n194,472,471,34.8,34.8,201.0,201.0,1.370e-53,1.840e-49,4.13,1.26,1.69e+04,1,1,
n196,n195,472,485,37.3,37.3,163.0,163.0,4.120e-42,5.550e-38,4.13,1.37,1.85e+04,1,1,
n196,n197,472,551,28.0,28.0,76.0,76.0,3.890e-16,5.230e-12,4.13,0.839,1.13e+04,0,0,
n197,n181,551,525,31.8,32.0,67.0,74.0,3.590e-13,2.320e-11,1.81,1.29,1.07e+04,1,1,
n197,n182,551,517,28.8,28.8,64.0,64.0,3.040e-12,4.100e-08,4.13,1.37,1.85e+04,0,0,
n197,n183,551,483,26.2,25.9,106.0,112.0,4.090e-25,1.310e-22,2.51,0.811,1.66e+04,0,0,
n197,n184,551,472,25.5,25.5,84.0,84.0,2.180e-18,2.930e-14,4.13,1.03,1.39e+04,0,0,
n197,n185,551,472,24.0,24.0,76.0,76.0,5.920e-16,7.980e-12,4.13,1.09,1.47e+04,0,0,
n197,n186,551,479,23.6,23.6,54.0,54.0,1.850e-09,2.490e-05,4.13,0.815,1.1e+04,0,0,
n197,n187,551,493,24.5,24.5,60.0,60.0,4.390e-11,5.920e-07,4.13,1.24,1.67e+04,0,0,
n197,n188,551,493,24.8,24.8,61.0,61.0,1.510e-11,2.030e-07,4.13,0.851,1.14e+04,0,0,
n197,n189,551,545,32.7,32.7,303.0,303.0,2.280e-84,3.070e-80,4.13,0.908,1.22e+04,1,1,
n197,n190,551,438,30.5,30.5,96.0,96.0,7.230e-22,9.730e-18,4.13,1.4,1.88e+04,1,1,
n197,n191,551,439,26.7,26.7,101.0,101.0,1.720e-23,2.320e-19,4.13,1.07,1.44e+04,0,0,
n197,n192,551,439,29.4,29.4,91.0,91.0,1.780e-20,2.400e-16,4.13,1.08,1.45e+04,0,0,
n197,n193,551,479,23.8,23.8,55.0,55.0,1.080e-09,1.460e-05,4.13,0.951,1.29e+04,0,0,
n197,n194,551,471,27.5,27.5,69.0,69.0,5.550e-14,7.470e-10,4.13,0.801,1.08e+04,0,0,
n197,n195,551,485,26.6,26.6,94.0,94.0,2.750e-21,3.700e-17,4.13,1.33,1.79e+04,0,0,
n197,n196,551,472,28.0,28.0,76.0,76.0,4.540e-16,6.110e-12,4.13,0.838,1.13e+04,0,0,
n198,n199,241,238,34.0,34.0,114.0,114.0,8.590e-28,1.160e-23,4.13,0.997,1.35e+04,1,1,
n199,n198,238,241,34.0,34.0,114.0,114.0,8.480e-28,1.140e-23,4.13,0.997,1.34e+04,1,1,
n2,n1,259,290,47.7,47.7,242.0,242.0,3.830e-66,5.160e-62,4.13,1.41,1.9e+04,1,1,
n2,n10,259,262,63.6,63.6,339.0,339.0,1.760e-95,2.380e-91,4.13,1.02,1.39e+04,1,1,
n2,n11,259,262,64.8,64.8,351.0,351.0,5.860e-99,7.890e-95,4.13,1.4,1.88e+04,1,1,
n2,n12,259,262,64.0,64.0,345.0,345.0,3.210e-97,4.330e-93,4.13,1.2,1.61e+04,1,1,
n2,n120,259,201,20.8,20.8,30.0,30.0,1.340e-02,1.810e+02,4.13,0.748,1.01e+04,0,0,
n2,n13,259,262,64.8,64.8,350.0,350.0,7.650e-99,1.030e-94,4.13,0.912,1.23e+04,1,1,
n2,n134,259,352,27.3,27.3,50.0,50.0,1.640e-08,2.200e-04,4.13,0.96,1.29e+04,0,0,
n2,n14,259,319,63.9,63.9,343.0,343.0,1.220e-96,1.640e-92,4.13,1.14,1.53e+04,1,1,
n2,n15,259,301,64.6,64.6,349.0,349.0,2.230e-98,3.000e-94,4.13,1.33,1.79e+04,1,1,
n2,n16,259,262,67.8,67.8,355.0,355.0,3.110e-100,4.180e-96,4.13,1.19,1.6e+04,1,1,
n2,n18,259,298,50.7,50.7,273.0,273.0,9.100e-76,1.230e-71,4.13,0.718,9.71e+03,1,1,
n2,n19,259,307,46.7,46.7,240.0,240.0,1.460e-65,1.960e-61,4.13,1.34,1.8e+04,1,1,
n2,n20,259,298,44.2,44.2,224.0,224.0,8.270e-61,1.110e-56,4.13,1.16,1.56e+04,1,1,
n2,n21,259,304,48.9,48.9,254.0,254.0,5.710e-70,7.690e-66,4.13,0.859,1.16e+04,1,1,
n2,n22,259,296,64.3,64.3,342.0,342.0,1.600e-96,2.150e-92,4.13,0.745,1e+04,1,1,
n2,n23,259,300,62.7,62.7,335.0,335.0,3.330e-94,4.480e-90,4.13,1.21,1.63e+04,1,1,
n2,n24,259,304,65.6,65.6,354.0,354.0,6.920e-100,9.320e-96,4.13,1.32,1.78e+04,1,1,
n2,n25,259,301,63.9,63.9,343.0,343.0,9.350e-97,1.260e-92,4.13,0.871,1.17e+04,1,1,
n2,n26,259,261,64.6,64.6,349.0,349.0,2.230e-98,3.000e-94,4.13,1.33,1.79e+04,1,1,
n2,n27,259,296,64.3,64.3,342.0,342.0,1.600e-96,2.150e-92,4.13,0.745,1e+04,1,1,
n2,n28,259,284,56.5,56.5,293.0,293.0,1.110e-81,1.490e-77,4.13,0.919,1.23e+04,1,1,
n2,n29,259,319,64.6,64.6,347.0,347.0,6.480e-98,8.720e-94,4.13,0.966,1.3e+04,1,1,
n2,n30,259,262,64.8,64.8,351.0,351.0,5.860e-99,7.890e-95,4.13,1.4,1.88e+04,1,1,
n2,n31,259,262,64.0,64.0,345.0,345.0,3.210e-97,4.330e-93,4.13,1.2,1.61e+04,1,1,
n2,n32,259,294,51.9,51.9,287.0,287.0,7.950e-80,1.070e-75,4.13,1.03,1.38e+04,1,1,
n2,n33,259,293,54.7,54.7,279.0,279.0,1.660e-77,2.230e-73,4.13,0.838,1.13e+04,1,1,
n2,n34,259,293,52.7,52.7,270.0,270.0,1.010e-74,1.360e-70,4.13,0.996,1.34e+04,1,1,
n2,n36,259,310,46.4,46.4,238.0,238.0,4.240e-65,5.710e-61,4.13,0.974,1.31e+04,1,1,
n2,n38,259,495,28.8,28.8,71.0,71.0,6.860e-15,9.240e-11,4.13,0.842,1.13e+04,0,0,
n2,n4,259,292,48.5,48.5,250.0,250.0,8.250e-69,1.110e-64,4.13,0.776,1.04e+04,1,1,
n2,n40,259,292,31.2,31.2,102.0,102.0,2.780e-24,3.740e-20,4.13,0.733,9.86e+03,1,1,
n2,n41,259,305,46.9,46.9,231.0,231.0,6.760e-63,9.110e-59,4.13,1.21,1.63e+04,1,1,
n2,n42,259,426,49.1,49.1,268.0,268.0,3.820e-74,5.150e-70,4.13,0.942,1.27e+04,1,1,
n2,n43,259,319,40.5,40.5,190.0,190.0,1.320e-50,1.780e-46,4.13,1.08,1.45e+04,1,1,
n2,n44,259,301,64.6,64.6,349.0,349.0,2.230e-98,3.000e-94,4.13,1.33,1.79e+04,1,1,
n2,n45,259,319,63.9,63.9,343.0,343.0,1.220e-96,1.640e-92,4.13,1.14,1.53e+04,1,1,
n2,n46,259,301,64.6,64.6,349.0,349.0,2.230e-98,3.000e-94,4.13,1.33,1.79e+04,1,1,
n2,n47,259,304,48.9,48.9,254.0,254.0,5.710e-70,7.690e-66,4.13,0.859,1.16e+04,1,1,
n2,n5,259,292,62.1,62.1,333.0,333.0,1.260e-93,1.700e-89,4.13,1.15,1.55e+04,1,1,
n2,n50,259,269,31.7,31.7,119.0,119.0,2.870e-29,3.860e-25,4.13,0.992,1.33e+04,1,1,
n2,n51,259,312,47.6,47.6,249.0,249.0,1.840e-68,2.480e-64,4.13,0.866,1.17e+04,1,1,
n2,n52,259,260,68.5,68.5,367.0,367.0,6.050e-104,8.150e-100,4.13,0.946,1.27e+04,1,1,
n2,n53,259,260,69.5,69.5,368.0,368.0,3.550e-104,4.780e-100,4.13,1.11,1.49e+04,1,1,
n2,n54,259,259,98.5,98.5,518.0,518.0,1.620e-149,2.190e-145,4.13,0.723,9.77e+03,1,1,
n2,n55,259,257,62.3,62.3,324.0,324.0,5.870e-91,7.910e-87,4.13,1.04,1.41e+04,1,1,
n2,n56,259,257,63.1,63.1,328.0,328.0,4.070e-92,5.480e-88,4.13,1.16,1.56e+04,1,1,
n2,n57,259,257,63.1,63.1,327.0,327.0,6.940e-92,9.340e-88,4.13,0.987,1.33e+04,1,1,
n2,n58,259,299,52.7,52.7,261.0,261.0,6.100e-72,8.220e-68,4.13,1.18,1.58e+04,1,1,
n2,n59,259,298,44.5,44.5,231.0,231.0,6.760e-63,9.110e-59,4.13,1.21,1.63e+04,1,1,
n2,n6,259,289,64.7,64.7,349.0,349.0,2.230e-98,3.000e-94,4.13,1.33,1.79e+04,1,1,
n2,n60,259,316,44.3,44.3,224.0,224.0,8.270e-61,1.110e-56,4.13,1.16,1.56e+04,1,1,
n2,n61,259,307,45.9,45.9,237.0,237.0,9.440e-65,1.270e-60,4.13,1.08,1.46e+04,1,1,
n2,n62,259,263,69.3,69.3,369.0,369.0,2.080e-104,2.800e-100,4.13,1.3,1.75e+04,1,1,
n2,n63,259,282,28.8,28.8,105.0,105.0,4.290e-25,5.770e-21,4.13,0.905,1.22e+04,0,0,
n2,n64,259,257,62.2,62.2,337.0,337.0,8.750e-95,1.180e-90,4.13,1.27,1.72e+04,1,1,
n2,n66,259,302,48.3,48.3,243.0,243.0,1.720e-66,2.320e-62,4.13,1.26,1.71e+04,1,1,
n2,n67,259,366,32.9,33.7,129.0,130.0,3.620e-32,1.680e-28,3.67,1.28,1.19e+04,1,1,
n2,n68,259,302,48.9,48.9,248.0,248.0,3.140e-68,4.220e-64,4.13,0.738,9.93e+03,1,1,
n2,n69,259,279,50.8,50.8,256.0,256.0,1.500e-70,2.020e-66,4.13,0.903,1.22e+04,1,1,
n2,n7,259,302,47.6,47.6,244.0,244.0,5.910e-67,7.960e-63,4.13,0.869,1.17e+04,1,1,
n2,n70,259,292,48.3,48.3,253.0,253.0,1.660e-69,2.240e-65,4.13,1.25,1.69e+04,1,1,
n2,n71,259,297,43.0,43.0,223.0,223.0,1.410e-60,1.900e-56,4.13,0.988,1.33e+04,1,1,
n2,n72,259,311,64.9,64.9,346.0,346.0,1.880e-97,2.540e-93,4.13,1.4,1.89e+04,1,1,
n2,n73,259,302,60.1,60.1,318.0,318.0,3.220e-89,4.340e-85,4.13,0.894,1.21e+04,1,1,
n2,n74,259,284,60.8,60.8,324.0,324.0,4.500e-91,6.050e-87,4.13,0.8,1.08e+04,1,1,
n2,n75,259,279,45.6,45.6,229.0,229.0,2.570e-62,3.460e-58,4.13,1.15,1.55e+04,1,1,
n2,n76,259,304,48.1,48.1,248.0,248.0,5.350e-68,7.200e-64,4.13,1.26,1.69e+04,1,1,
n2,n77,259,304,46.3,46.3,239.0,239.0,2.480e-65,3.350e-61,4.13,1.14,1.54e+04,1,1,
n2,n78,259,293,66.2,66.2,354.0,354.0,4.060e-100,5.460e-96,4.13,0.775,1.04e+04,1,1,
n2,n79,259,283,30.6,30.6,112.0,113.0,2.690e-27,2.770e-23,4.01,0.726,1.5e+04,1,1,
n2,n8,259,262,64.3,64.3,346.0,346.0,1.880e-97,2.540e-93,4.13,1.4,1.89e+04,1,1,
n2,n80,259,301,64.6,64.6,348.0,348.0,2.910e-98,3.920e-94,4.13,0.868,1.17e+04,1,1,
n2,n81,259,310,67.7,67.7,361.0,361.0,4.330e-102,5.840e-98,4.13,1.06,1.43e+04,1,1,
n2,n82,259,364,33.2,33.2,129.0,129.0,2.120e-32,2.860e-28,4.13,0.75,1.01e+04,1,1,
n2,n83,259,434,52.5,52.5,257.0,257.0,1.150e-70,1.550e-66,4.13,1.38,1.87e+04,1,1,
