node_a,node_b,pct_id,evalue,bits,acc_a,acc_b,component_id
v018,v062,50.7,1.740e-74,269.0,A0A0G3BI90_9BURK,WAU86704.1,C001
v018,v063,31.4,1.230e-33,134.0,A0A0G3BI90_9BURK,Ipet,C001
v018,v064,53.0,1.440e-73,266.0,A0A0G3BI90_9BURK,WOR09923,C001
v018,v066,50.0,9.450e-85,304.0,A0A0G3BI90_9BURK,A0A031MKR8,C001
v018,v067,34.1,1.690e-41,160.0,A0A0G3BI90_9BURK,WP_039353427,C001
v018,v068,51.5,4.530e-87,311.0,A0A0G3BI90_9BURK,A0A078MGG8,C001
v018,v069,45.9,2.500e-71,259.0,A0A0G3BI90_9BURK,WP_058088494.1,C001
v018,v070,49.2,1.690e-78,283.0,A0A0G3BI90_9BURK,WP_062195544.1,C001
v018,v071,51.0,1.230e-84,303.0,A0A0G3BI90_9BURK,WP_068824797.1,C001
v018,v072,47.1,4.550e-71,258.0,A0A0G3BI90_9BURK,WP_078759821.1,C001
v018,v073,49.3,1.850e-72,263.0,A0A0G3BI90_9BURK,WP_082414832.1,C001
v018,v074,54.0,1.220e-81,293.0,A0A0G3BI90_9BURK,WP_083947829.1,C001
v018,v075,55.7,2.570e-84,302.0,A0A0G3BI90_9BURK,WP_085749238.1,C001
v018,v076,49.2,4.110e-80,288.0,A0A0G3BI90_9BURK,A0A1H6AD45,C001
v018,v077,47.7,1.780e-83,299.0,A0A0G3BI90_9BURK,WP_090538641.1,C001
v018,v078,48.3,6.670e-75,271.0,A0A0G3BI90_9BURK,WP_093412886.1,C001
v018,v079,30.8,2.400e-29,119.0,A0A0G3BI90_9BURK,WP_101893509.1,C001
v018,v080,50.3,3.850e-78,282.0,A0A0G3BI90_9BURK,WP_104613137.1,C001
v018,v081,50.3,1.730e-78,283.0,A0A0G3BI90_9BURK,WP_107095481.1,C001
v018,v082,34.2,2.200e-41,159.0,A0A0G3BI90_9BURK,WP_111881932,C001
v018,v083,44.6,1.240e-60,223.0,A0A0G3BI90_9BURK,WP_117215036.1,C001
v018,v086,50.2,4.450e-81,291.0,A0A0G3BI90_9BURK,Ipet,C001
v018,v087,45.0,1.010e-67,247.0,A0A0G3BI90_9BURK,XCO66867,C001
v018,v088,45.1,3.910e-64,235.0,A0A0G3BI90_9BURK,XDS72785.1,C001
v018,v089,47.3,1.320e-78,283.0,A0A0G3BI90_9BURK,ACC95208.1,C001
v019,v020,54.3,7.730e-87,310.0,KU695573,A0A1Z2SIQ1_VIBGA,C001
v019,v021,44.9,3.120e-67,245.0,KU695573,BAB86909,C001
v019,v022,46.0,2.650e-71,259.0,KU695573,BAI99230,C001
v019,v023,45.6,1.580e-71,260.0,KU695573,F7IX06,C001
v019,v024,44.8,7.410e-69,251.0,KU695573,W0TJ64,C001
v019,v025,45.0,3.180e-72,262.0,KU695573,AJ810119,C001
v019,v026,46.5,5.390e-68,248.0,KU695573,E5BBQ3_THEFU,C001
v019,v027,46.0,2.650e-71,259.0,KU695573,D4Q9N1,C001
v019,v028,41.7,6.080e-57,211.0,KU695573,DAC80635,C001
v019,v029,45.3,2.490e-72,262.0,KU695573,E5BBQ2,C001
v019,v030,46.8,1.090e-68,250.0,KU695573,E9LVH8,C001
v019,v031,48.0,1.290e-69,253.0,KU695573,E9LVH9,C001
v019,v032,42.8,9.390e-61,224.0,KU695573,EGD44994.1,C001
v019,v033,45.9,6.690e-67,244.0,KU695573,G9BY57,C001
v019,v034,44.5,4.060e-64,235.0,KU695573,GBD22443,C001
v019,v036,53.8,5.320e-99,351.0,KU695573,R4YKL9_OLEAN,C001
v019,v041,44.0,3.940e-70,255.0,KU695573,ODU60407.1,C001
v019,v042,51.7,4.680e-79,285.0,KU695573,A0A1F4JXW8,C001
v019,v043,42.6,1.790e-62,230.0,KU695573,P19833,C001
v019,v044,44.3,4.160e-72,262.0,KU695573,Q47RJ6_THEFY,C001
v019,v045,45.3,1.120e-72,263.0,KU695573,Q47RJ7_THEFY,C001
v019,v046,44.3,4.160e-72,262.0,KU695573,Q6A0I4,C001
v019,v047,44.9,3.120e-67,245.0,KU695573,Q8RR62,C001
v019,v050,32.9,4.020e-34,135.0,KU695573,RLT92980.1,C001
v019,v051,56.0,5.320e-99,351.0,KU695573,RLU00646.1,C001
v019,v052,47.8,1.410e-68,250.0,KU695573,SAY37579.1,C001
v019,v053,46.1,1.320e-66,243.0,KU695573,SAY37582.1,C001
v019,v054,46.7,5.010e-66,241.0,KU695573,SAY37583.1,C001
v019,v055,42.5,6.710e-63,231.0,KU695573,SAY37584.1,C001
v019,v056,43.7,1.220e-64,236.0,KU695573,SAY37587.1,C001
v019,v057,42.9,1.040e-63,233.0,KU695573,SAY37589.1,C001
v019,v058,35.9,3.290e-53,199.0,KU695573,SHM40309.1,C001
v019,v059,52.2,4.380e-90,321.0,KU695573,SUD16364.1,C001
v019,v060,66.8,6.900e-123,430.0,KU695573,OK558824,C001
v019,v061,67.6,3.310e-125,438.0,KU695573,OK558825,C001
v019,v062,47.7,3.400e-70,255.0,KU695573,WAU86704.1,C001
v019,v064,47.2,1.540e-67,246.0,KU695573,WOR09923,C001
v019,v066,73.7,1.610e-132,462.0,KU695573,A0A031MKR8,C001
v019,v067,38.0,1.980e-45,173.0,KU695573,WP_039353427,C001
v019,v068,73.4,5.540e-133,464.0,KU695573,A0A078MGG8,C001
v019,v069,40.8,4.420e-60,221.0,KU695573,WP_058088494.1,C001
v019,v070,44.7,8.550e-73,264.0,KU695573,WP_062195544.1,C001
v019,v071,52.5,1.770e-91,326.0,KU695573,WP_068824797.1,C001
v019,v072,44.7,1.080e-67,247.0,KU695573,WP_078759821.1,C001
v019,v073,43.0,8.720e-62,227.0,KU695573,WP_082414832.1,C001
v019,v074,47.3,9.340e-74,267.0,KU695573,WP_083947829.1,C001
v019,v075,43.7,6.590e-64,234.0,KU695573,WP_085749238.1,C001
v019,v076,73.9,5.570e-133,464.0,KU695573,A0A1H6AD45,C001
v019,v077,73.9,1.120e-133,466.0,KU695573,WP_090538641.1,C001
v019,v078,44.6,6.460e-70,254.0,KU695573,WP_093412886.1,C001
v019,v079,30.9,7.970e-33,131.0,KU695573,WP_101893509.1,C001
v019,v080,44.0,7.840e-71,257.0,KU695573,WP_104613137.1,C001
v019,v081,45.4,1.160e-69,253.0,KU695573,WP_107095481.1,C001
v019,v082,36.1,7.060e-43,164.0,KU695573,WP_111881932,C001
v019,v083,36.5,4.140e-43,165.0,KU695573,WP_117215036.1,C001
v019,v086,57.4,3.630e-91,325.0,KU695573,Ipet,C001
v019,v087,41.0,1.840e-61,226.0,KU695573,XCO66867,C001
v019,v088,41.3,7.380e-55,204.0,KU695573,XDS72785.1,C001
v019,v089,61.2,9.670e-109,383.0,KU695573,ACC95208.1,C001
v020,v021,49.0,5.750e-74,268.0,A0A1Z2SIQ1_VIBGA,BAB86909,C001
v020,v022,46.2,1.510e-66,243.0,A0A1Z2SIQ1_VIBGA,BAI99230,C001
v020,v023,46.8,8.320e-65,237.0,A0A1Z2SIQ1_VIBGA,F7IX06,C001
v020,v024,44.8,1.470e-61,226.0,A0A1Z2SIQ1_VIBGA,W0TJ64,C001
v020,v025,47.8,2.590e-66,242.0,A0A1Z2SIQ1_VIBGA,AJ810119,C001
v020,v026,49.1,2.260e-66,242.0,A0A1Z2SIQ1_VIBGA,E5BBQ3_THEFU,C001
v020,v027,46.2,1.510e-66,243.0,A0A1Z2SIQ1_VIBGA,D4Q9N1,C001
v020,v028,38.8,1.310e-51,193.0,A0A1Z2SIQ1_VIBGA,DAC80635,C001
v020,v029,48.2,2.120e-66,243.0,A0A1Z2SIQ1_VIBGA,E5BBQ2,C001
v020,v030,49.1,1.330e-66,243.0,A0A1Z2SIQ1_VIBGA,E9LVH8,C001
v020,v031,48.0,1.920e-65,239.0,A0A1Z2SIQ1_VIBGA,E9LVH9,C001
v020,v032,40.9,2.240e-54,203.0,A0A1Z2SIQ1_VIBGA,EGD44994.1,C001
v020,v033,41.6,1.550e-55,206.0,A0A1Z2SIQ1_VIBGA,G9BY57,C001
v020,v034,40.9,1.220e-52,197.0,A0A1Z2SIQ1_VIBGA,GBD22443,C001
v020,v036,56.4,4.530e-87,311.0,A0A1Z2SIQ1_VIBGA,R4YKL9_OLEAN,C001
v020,v041,43.5,5.760e-66,241.0,A0A1Z2SIQ1_VIBGA,ODU60407.1,C001
v020,v042,51.3,3.050e-75,272.0,A0A1Z2SIQ1_VIBGA,A0A1F4JXW8,C001
v020,v043,48.0,3.050e-67,245.0,A0A1Z2SIQ1_VIBGA,P19833,C001
v020,v044,48.6,3.990e-67,245.0,A0A1Z2SIQ1_VIBGA,Q47RJ6_THEFY,C001
v020,v045,47.5,5.760e-66,241.0,A0A1Z2SIQ1_VIBGA,Q47RJ7_THEFY,C001
v020,v046,48.6,3.990e-67,245.0,A0A1Z2SIQ1_VIBGA,Q6A0I4,C001
v020,v047,49.0,5.750e-74,268.0,A0A1Z2SIQ1_VIBGA,Q8RR62,C001
v020,v051,62.0,6.080e-108,381.0,A0A1Z2SIQ1_VIBGA,RLU00646.1,C001
v020,v052,44.6,4.120e-60,221.0,A0A1Z2SIQ1_VIBGA,SAY37579.1,C001
v020,v053,42.8,2.420e-60,222.0,A0A1Z2SIQ1_VIBGA,SAY37582.1,C001
v020,v054,44.6,2.840e-61,225.0,A0A1Z2SIQ1_VIBGA,SAY37583.1,C001
v020,v055,43.2,2.820e-61,225.0,A0A1Z2SIQ1_VIBGA,SAY37584.1,C001
v020,v056,43.5,2.820e-61,225.0,A0A1Z2SIQ1_VIBGA,SAY37587.1,C001
v020,v057,43.2,2.160e-61,226.0,A0A1Z2SIQ1_VIBGA,SAY37589.1,C001
v020,v058,36.9,1.210e-47,180.0,A0A1Z2SIQ1_VIBGA,SHM40309.1,C001
v020,v059,58.8,6.510e-102,361.0,A0A1Z2SIQ1_VIBGA,SUD16364.1,C001
v020,v060,49.2,9.450e-85,304.0,A0A1Z2SIQ1_VIBGA,OK558824,C001
v020,v061,54.6,4.380e-90,321.0,A0A1Z2SIQ1_VIBGA,OK558825,C001
v020,v062,45.9,2.140e-64,236.0,A0A1Z2SIQ1_VIBGA,WAU86704.1,C001
v020,v063,30.5,9.110e-21,91.0,A0A1Z2SIQ1_VIBGA,Ipet,C001
v020,v064,44.7,1.110e-57,213.0,A0A1Z2SIQ1_VIBGA,WOR09923,C001
v020,v066,52.9,2.840e-89,319.0,A0A1Z2SIQ1_VIBGA,A0A031MKR8,C001
v020,v067,33.3,1.090e-40,157.0,A0A1Z2SIQ1_VIBGA,WP_039353427,C001
v020,v068,54.4,1.780e-91,326.0,A0A1Z2SIQ1_VIBGA,A0A078MGG8,C001
v020,v069,45.2,7.060e-58,214.0,A0A1Z2SIQ1_VIBGA,WP_058088494.1,C001
v020,v070,47.0,4.320e-66,242.0,A0A1Z2SIQ1_VIBGA,WP_062195544.1,C001
v020,v071,57.8,5.500e-101,357.0,A0A1Z2SIQ1_VIBGA,WP_068824797.1,C001
v020,v072,41.6,7.540e-58,214.0,A0A1Z2SIQ1_VIBGA,WP_078759821.1,C001
v020,v073,42.0,4.570e-55,205.0,A0A1Z2SIQ1_VIBGA,WP_082414832.1,C001
v020,v074,44.5,2.720e-65,239.0,A0A1Z2SIQ1_VIBGA,WP_083947829.1,C001
v020,v075,51.1,1.850e-74,269.0,A0A1Z2SIQ1_VIBGA,WP_085749238.1,C001
v020,v076,50.2,9.450e-85,304.0,A0A1Z2SIQ1_VIBGA,A0A1H6AD45,C001
v020,v077,51.3,6.990e-88,314.0,A0A1Z2SIQ1_VIBGA,WP_090538641.1,C001
v020,v078,42.9,5.480e-61,225.0,A0A1Z2SIQ1_VIBGA,WP_093412886.1,C001
v020,v079,30.3,2.250e-27,113.0,A0A1Z2SIQ1_VIBGA,WP_101893509.1,C001
v020,v080,48.2,1.680e-65,240.0,A0A1Z2SIQ1_VIBGA,WP_104613137.1,C001
v020,v081,43.9,2.680e-63,232.0,A0A1Z2SIQ1_VIBGA,WP_107095481.1,C001
v020,v082,33.5,5.080e-38,148.0,A0A1Z2SIQ1_VIBGA,WP_111881932,C001
v020,v083,35.5,6.410e-41,158.0,A0A1Z2SIQ1_VIBGA,WP_117215036.1,C001
v020,v086,58.7,5.050e-101,357.0,A0A1Z2SIQ1_VIBGA,Ipet,C001
v020,v087,40.1,8.840e-56,207.0,A0A1Z2SIQ1_VIBGA,XCO66867,C001
v020,v088,39.7,1.430e-48,183.0,A0A1Z2SIQ1_VIBGA,XDS72785.1,C001
v020,v089,51.2,3.470e-87,312.0,A0A1Z2SIQ1_VIBGA,ACC95208.1,C001
v021,v022,49.7,4.830e-73,265.0,BAB86909,BAI99230,C001
v021,v023,49.0,6.620e-70,254.0,BAB86909,F7IX06,C001
v021,v024,45.3,3.440e-66,242.0,BAB86909,W0TJ64,C001
v021,v025,47.6,1.130e-69,253.0,BAB86909,AJ810119,C001
v021,v026,52.6,4.870e-69,251.0,BAB86909,E5BBQ3_THEFU,C001
v021,v027,49.7,4.830e-73,265.0,BAB86909,D4Q9N1,C001
v021,v028,43.8,6.940e-61,224.0,BAB86909,DAC80635,C001
v021,v029,47.9,1.140e-69,253.0,BAB86909,E5BBQ2,C001
v021,v030,52.4,2.870e-69,252.0,BAB86909,E9LVH8,C001
v021,v031,50.8,5.410e-68,248.0,BAB86909,E9LVH9,C001
v021,v032,42.1,7.950e-60,221.0,BAB86909,EGD44994.1,C001
v021,v033,49.5,3.550e-68,248.0,BAB86909,G9BY57,C001
v021,v034,47.1,3.440e-63,232.0,BAB86909,GBD22443,C001
v021,v036,54.5,1.820e-75,273.0,BAB86909,R4YKL9_OLEAN,C001
v021,v041,46.2,1.490e-69,253.0,BAB86909,ODU60407.1,C001
v021,v042,64.2,5.620e-101,357.0,BAB86909,A0A1F4JXW8,C001
v021,v043,40.3,9.080e-59,217.0,BAB86909,P19833,C001
v021,v044,48.6,1.340e-70,257.0,BAB86909,Q47RJ6_THEFY,C001
v021,v045,47.2,2.550e-69,252.0,BAB86909,Q47RJ7_THEFY,C001
v021,v046,48.6,1.340e-70,257.0,BAB86909,Q6A0I4,C001
v021,v047,100.0,2.310e-179,618.0,BAB86909,Q8RR62,C001
v021,v049,30.8,5.890e-06,42.0,BAB86909,RLI42440.1,C001
v021,v050,32.5,4.750e-35,138.0,BAB86909,RLT92980.1,C001
v021,v051,52.8,2.150e-76,276.0,BAB86909,RLU00646.1,C001
v021,v052,48.3,2.180e-69,252.0,BAB86909,SAY37579.1,C001
v021,v053,50.2,1.230e-72,263.0,BAB86909,SAY37582.1,C001
v021,v054,50.0,6.750e-71,257.0,BAB86909,SAY37583.1,C001
v021,v055,47.9,6.930e-68,247.0,BAB86909,SAY37584.1,C001
v021,v056,48.7,4.800e-69,251.0,BAB86909,SAY37587.1,C001
v021,v057,47.9,4.060e-68,248.0,BAB86909,SAY37589.1,C001
v021,v058,43.1,1.420e-64,236.0,BAB86909,SHM40309.1,C001
v021,v059,50.5,8.570e-78,280.0,BAB86909,SUD16364.1,C001
v021,v060,46.1,7.920e-71,257.0,BAB86909,OK558824,C001
v021,v061,47.3,2.230e-73,266.0,BAB86909,OK558825,C001
v021,v062,52.1,2.130e-72,262.0,BAB86909,WAU86704.1,C001
v021,v064,47.9,2.090e-64,236.0,BAB86909,WOR09923,C001
v021,v066,48.5,8.130e-76,274.0,BAB86909,A0A031MKR8,C001
v021,v067,38.7,2.570e-45,173.0,BAB86909,WP_039353427,C001
v021,v068,49.1,3.300e-77,278.0,BAB86909,A0A078MGG8,C001
v021,v069,47.4,3.730e-67,245.0,BAB86909,WP_058088494.1,C001
v021,v070,52.3,4.610e-76,275.0,BAB86909,WP_062195544.1,C001
v021,v071,52.6,5.710e-82,294.0,BAB86909,WP_068824797.1,C001
v021,v072,45.0,3.120e-67,245.0,BAB86909,WP_078759821.1,C001
v021,v073,43.5,6.040e-63,231.0,BAB86909,WP_082414832.1,C001
v021,v074,51.3,3.000e-72,262.0,BAB86909,WP_083947829.1,C001
v021,v075,61.8,1.190e-97,346.0,BAB86909,WP_085749238.1,C001
v021,v076,47.2,1.000e-73,267.0,BAB86909,A0A1H6AD45,C001
v021,v077,47.9,4.490e-74,268.0,BAB86909,WP_090538641.1,C001
v021,v078,46.9,2.080e-68,249.0,BAB86909,WP_093412886.1,C001
v021,v079,32.2,1.610e-33,133.0,BAB86909,WP_101893509.1,C001
v021,v080,47.9,2.520e-69,252.0,BAB86909,WP_104613137.1,C001
v021,v081,51.3,1.180e-74,270.0,BAB86909,WP_107095481.1,C001
v021,v082,41.5,2.570e-45,173.0,BAB86909,WP_111881932,C001
v021,v083,39.0,1.550e-50,190.0,BAB86909,WP_117215036.1,C001
v021,v086,52.6,1.020e-77,280.0,BAB86909,Ipet,C001
v021,v087,44.3,4.680e-65,238.0,BAB86909,XCO66867,C001
v021,v088,41.0,5.290e-53,198.0,BAB86909,XDS72785.1,C001
v021,v089,48.1,1.760e-70,256.0,BAB86909,ACC95208.1,C001
v022,v023,92.7,8.030e-161,556.0,BAI99230,F7IX06,C001
v022,v024,59.2,3.550e-100,355.0,BAI99230,W0TJ64,C001
v022,v025,81.7,3.620e-145,504.0,BAI99230,AJ810119,C001
v022,v026,83.1,2.630e-131,458.0,BAI99230,E5BBQ3_THEFU,C001
v022,v027,100.0,1.010e-171,592.0,BAI99230,D4Q9N1,C001
v022,v028,52.8,1.180e-84,303.0,BAI99230,DAC80635,C001
v022,v029,81.1,1.990e-143,498.0,BAI99230,E5BBQ2,C001
v022,v030,83.1,4.500e-131,457.0,BAI99230,E9LVH8,C001
v022,v031,85.8,3.550e-136,474.0,BAI99230,E9LVH9,C001
v022,v032,52.9,2.300e-83,299.0,BAI99230,EGD44994.1,C001
v022,v033,58.1,1.130e-90,323.0,BAI99230,G9BY57,C001
v022,v034,57.9,2.140e-89,319.0,BAI99230,GBD22443,C001
v022,v036,48.2,1.360e-67,247.0,BAI99230,R4YKL9_OLEAN,C001
v022,v041,44.2,3.350e-66,242.0,BAI99230,ODU60407.1,C001
v022,v042,50.6,5.520e-77,278.0,BAI99230,A0A1F4JXW8,C001
v022,v043,38.9,5.020e-54,201.0,BAI99230,P19833,C001
v022,v044,80.4,1.420e-141,492.0,BAI99230,Q47RJ6_THEFY,C001
v022,v045,82.4,4.280e-146,507.0,BAI99230,Q47RJ7_THEFY,C001
v022,v046,80.4,1.420e-141,492.0,BAI99230,Q6A0I4,C001
v022,v047,49.7,4.830e-73,265.0,BAI99230,Q8RR62,C001
v022,v049,30.5,7.690e-06,41.0,BAI99230,RLI42440.1,C001
v022,v050,33.6,2.600e-33,132.0,BAI99230,RLT92980.1,C001
v022,v051,50.5,6.310e-73,264.0,BAI99230,RLU00646.1,C001
v022,v052,66.9,3.330e-102,361.0,BAI99230,SAY37579.1,C001
v022,v053,66.8,2.550e-102,362.0,BAI99230,SAY37582.1,C001
v022,v054,64.1,3.550e-96,341.0,BAI99230,SAY37583.1,C001
v022,v055,54.0,1.070e-76,277.0,BAI99230,SAY37584.1,C001
v022,v056,54.8,5.660e-78,281.0,BAI99230,SAY37587.1,C001
v022,v057,54.8,9.650e-78,280.0,BAI99230,SAY37589.1,C001
v022,v058,50.0,2.030e-79,286.0,BAI99230,SHM40309.1,C001
v022,v059,46.4,4.520e-71,258.0,BAI99230,SUD16364.1,C001
v022,v060,48.5,6.760e-67,244.0,BAI99230,OK558824,C001
v022,v061,47.3,2.930e-70,255.0,BAI99230,OK558825,C001
v022,v062,63.3,8.040e-96,340.0,BAI99230,WAU86704.1,C001
v022,v064,66.7,2.610e-99,352.0,BAI99230,WOR09923,C001
v022,v065,32.3,9.740e-06,41.0,BAI99230,WP_013858543.1,C001
v022,v066,48.3,2.740e-76,275.0,BAI99230,A0A031MKR8,C001
v022,v067,36.9,1.290e-33,134.0,BAI99230,WP_039353427,C001
v022,v068,49.7,2.480e-77,279.0,BAI99230,A0A078MGG8,C001
v022,v069,54.9,1.970e-84,302.0,BAI99230,WP_058088494.1,C001
v022,v070,51.1,2.000e-79,286.0,BAI99230,WP_062195544.1,C001
v022,v071,44.7,3.830e-70,255.0,BAI99230,WP_068824797.1,C001
v022,v072,58.6,1.760e-99,352.0,BAI99230,WP_078759821.1,C001
v022,v073,50.7,8.780e-83,297.0,BAI99230,WP_082414832.1,C001
v022,v074,78.2,9.820e-132,460.0,BAI99230,WP_083947829.1,C001
v022,v075,48.4,3.960e-67,245.0,BAI99230,WP_085749238.1,C001
v022,v076,45.9,4.090e-72,262.0,BAI99230,A0A1H6AD45,C001
v022,v077,48.5,4.670e-76,275.0,BAI99230,WP_090538641.1,C001
v022,v078,55.4,7.850e-92,327.0,BAI99230,WP_093412886.1,C001
v022,v079,34.7,1.960e-31,126.0,BAI99230,WP_101893509.1,C001
v022,v080,79.4,7.820e-140,486.0,BAI99230,WP_104613137.1,C001
v022,v081,62.1,2.380e-104,369.0,BAI99230,WP_107095481.1,C001
v022,v082,37.9,1.370e-35,140.0,BAI99230,WP_111881932,C001
v022,v083,46.7,6.320e-65,238.0,BAI99230,WP_117215036.1,C001
v022,v086,48.4,2.890e-72,262.0,BAI99230,Ipet,C001
v022,v087,57.4,3.220e-90,322.0,BAI99230,XCO66867,C001
v022,v088,51.9,3.190e-74,268.0,BAI99230,XDS72785.1,C001
v022,v089,44.9,1.450e-69,253.0,BAI99230,ACC95208.1,C001
v023,v024,59.5,1.460e-101,359.0,F7IX06,W0TJ64,C001
v023,v025,83.7,1.440e-149,519.0,F7IX06,AJ810119,C001
v023,v026,82.4,1.880e-129,452.0,F7IX06,E5BBQ3_THEFU,C001
v023,v027,92.7,8.030e-161,556.0,F7IX06,D4Q9N1,C001
v023,v028,52.5,4.180e-82,295.0,F7IX06,DAC80635,C001
v023,v029,81.7,7.400e-146,507.0,F7IX06,E5BBQ2,C001
v023,v030,82.4,3.220e-129,451.0,F7IX06,E9LVH8,C001
v023,v031,85.8,6.060e-136,473.0,F7IX06,E9LVH9,C001
v023,v032,50.9,8.170e-81,290.0,F7IX06,EGD44994.1,C001
v023,v033,56.0,5.260e-88,314.0,F7IX06,G9BY57,C001
v023,v034,55.1,1.920e-85,306.0,F7IX06,GBD22443,C001
v023,v036,48.9,6.190e-68,248.0,F7IX06,R4YKL9_OLEAN,C001
v023,v041,44.5,1.380e-67,247.0,F7IX06,ODU60407.1,C001
v023,v042,45.3,3.390e-74,268.0,F7IX06,A0A1F4JXW8,C001
v023,v043,38.6,5.090e-54,201.0,F7IX06,P19833,C001
v023,v044,81.1,1.540e-143,499.0,F7IX06,Q47RJ6_THEFY,C001
v023,v045,84.4,1.700e-150,522.0,F7IX06,Q47RJ7_THEFY,C001
v023,v046,81.1,1.540e-143,499.0,F7IX06,Q6A0I4,C001
v023,v047,49.0,6.620e-70,254.0,F7IX06,Q8RR62,C001
v023,v050,34.0,1.170e-33,134.0,F7IX06,RLT92980.1,C001
v023,v051,47.0,2.270e-70,256.0,F7IX06,RLU00646.1,C001
v023,v052,66.9,1.830e-100,356.0,F7IX06,SAY37579.1,C001
v023,v053,67.2,6.280e-101,357.0,F7IX06,SAY37582.1,C001
v023,v054,62.6,7.410e-94,334.0,F7IX06,SAY37583.1,C001
v023,v055,54.8,1.260e-77,280.0,F7IX06,SAY37584.1,C001
v023,v056,55.1,9.650e-78,280.0,F7IX06,SAY37587.1,C001
v023,v057,55.5,1.140e-78,283.0,F7IX06,SAY37589.1,C001
v023,v058,50.3,1.330e-78,283.0,F7IX06,SHM40309.1,C001
v023,v059,46.9,3.490e-71,258.0,F7IX06,SUD16364.1,C001
v023,v060,48.1,5.800e-66,241.0,F7IX06,OK558824,C001
v023,v061,43.3,2.600e-66,242.0,F7IX06,OK558825,C001
v023,v062,63.3,7.520e-94,334.0,F7IX06,WAU86704.1,C001
v023,v064,63.6,1.480e-94,336.0,F7IX06,WOR09923,C001
v023,v065,32.3,9.740e-06,41.0,F7IX06,WP_013858543.1,C001
v023,v066,47.2,5.780e-74,268.0,F7IX06,A0A031MKR8,C001
v023,v067,35.6,2.080e-31,126.0,F7IX06,WP_039353427,C001
v023,v068,47.2,4.430e-74,268.0,F7IX06,A0A078MGG8,C001
v023,v069,54.8,3.720e-83,298.0,F7IX06,WP_058088494.1,C001
v023,v070,49.5,1.210e-76,277.0,F7IX06,WP_062195544.1,C001
v023,v071,45.1,2.110e-68,249.0,F7IX06,WP_068824797.1,C001
v023,v072,59.3,2.750e-100,355.0,F7IX06,WP_078759821.1,C001
v023,v073,51.0,4.920e-81,291.0,F7IX06,WP_082414832.1,C001
v023,v074,76.8,7.780e-129,450.0,F7IX06,WP_083947829.1,C001
v023,v075,44.7,2.340e-61,226.0,F7IX06,WP_085749238.1,C001
v023,v076,46.2,5.990e-71,258.0,F7IX06,A0A1H6AD45,C001
v023,v077,47.2,4.150e-72,262.0,F7IX06,WP_090538641.1,C001
v023,v078,55.6,3.520e-92,328.0,F7IX06,WP_093412886.1,C001
v023,v079,34.4,1.960e-31,126.0,F7IX06,WP_101893509.1,C001
v023,v080,79.7,8.460e-142,493.0,F7IX06,WP_104613137.1,C001
v023,v081,59.9,5.200e-99,351.0,F7IX06,WP_107095481.1,C001
v023,v082,37.4,7.640e-34,134.0,F7IX06,WP_111881932,C001
v023,v083,48.1,1.800e-67,246.0,F7IX06,WP_117215036.1,C001
v023,v086,48.0,3.190e-71,258.0,F7IX06,Ipet,C001
v023,v087,55.8,3.930e-88,315.0,F7IX06,XCO66867,C001
v023,v088,47.0,3.900e-72,262.0,F7IX06,XDS72785.1,C001
v023,v089,45.1,2.130e-68,249.0,F7IX06,ACC95208.1,C001
v024,v025,61.7,3.730e-105,371.0,W0TJ64,AJ810119,C001
v024,v026,65.6,1.270e-101,359.0,W0TJ64,E5BBQ3_THEFU,C001
v024,v027,59.2,3.550e-100,355.0,W0TJ64,D4Q9N1,C001
v024,v028,49.5,8.160e-78,280.0,W0TJ64,DAC80635,C001
v024,v029,61.7,2.560e-104,369.0,W0TJ64,E5BBQ2,C001
v024,v030,65.3,2.180e-101,359.0,W0TJ64,E9LVH8,C001
v024,v031,66.0,2.320e-103,365.0,W0TJ64,E9LVH9,C001
v024,v032,50.0,3.670e-81,292.0,W0TJ64,EGD44994.1,C001
v024,v033,54.4,7.360e-82,294.0,W0TJ64,G9BY57,C001
v024,v034,53.3,2.530e-82,295.0,W0TJ64,GBD22443,C001
v024,v036,45.0,9.060e-67,244.0,W0TJ64,R4YKL9_OLEAN,C001
v024,v041,43.8,3.450e-58,215.0,W0TJ64,ODU60407.1,C001
v024,v042,49.6,3.120e-73,266.0,W0TJ64,A0A1F4JXW8,C001
v024,v043,36.2,5.340e-51,191.0,W0TJ64,P19833,C001
v024,v044,61.4,7.030e-104,367.0,W0TJ64,Q47RJ6_THEFY,C001
v024,v045,61.7,3.020e-105,372.0,W0TJ64,Q47RJ7_THEFY,C001
v024,v046,61.4,7.030e-104,367.0,W0TJ64,Q6A0I4,C001
v024,v047,45.3,3.440e-66,242.0,W0TJ64,Q8RR62,C001
v024,v050,30.3,1.630e-27,113.0,W0TJ64,RLT92980.1,C001
v024,v051,48.7,1.260e-68,250.0,W0TJ64,RLU00646.1,C001
v024,v052,75.8,1.700e-114,402.0,W0TJ64,SAY37579.1,C001
v024,v053,76.2,7.640e-115,403.0,W0TJ64,SAY37582.1,C001
v024,v054,65.1,3.110e-100,355.0,W0TJ64,SAY37583.1,C001
v024,v055,56.7,7.370e-86,307.0,W0TJ64,SAY37584.1,C001
v024,v056,57.1,1.940e-86,309.0,W0TJ64,SAY37587.1,C001
v024,v057,57.1,1.140e-86,310.0,W0TJ64,SAY37589.1,C001
v024,v058,49.0,6.160e-76,274.0,W0TJ64,SHM40309.1,C001
